Commit,TotalTestabilitySmells,OpenIssues,ClosedIssues
f46612f1771eb2236e907b2d0c0814a0019dac6c,0,0,0
53a722c556110d2735fa6a87755a2e068cd6933d,1451,0,0
3f13341b91dccef355a2794b27230e8719c01fce,1447,0,0
5b84c830b0373ba79a0de37bcd839c336c2ba2de,1447,0,0
6b3d525e11d8c4ffcea69d4fccbc3a23b0219b31,1463,0,0
6c6686a4f538404783a7700d43dd4c21a59bfc9c,1464,0,0
cb0e269c391e7ff96460ef8cc7b6a93abf46edef,1465,0,0
0cbe69c83e237f74bc796f3193d201de355316ff,1465,0,0
2abe751f64672b25c111d0b476860d7ac7bf4e25,1465,0,0
040cd6d89d3afebc0cad389f25fa7ad1dd5e1c7a,1465,0,0
b0be8d2c93ad6e511f0af6a5b310dc2d8f51cbc2,1480,0,0
6f58a30b8bdce64bc8bdf61d53044269ca62c4f0,1521,0,0
0e0d325b2f8237dc4bc8bf14c05f38386f75ed00,1661,0,0
c11292919fb6ca1e9111bfdff32436aaf985a4e8,1750,0,0
7c64a1578913646c5ff1e87115053c33a86428e8,1750,0,0
8ec926660cf0ac4bbe44138e87bdf0900321a143,1753,0,0
20af293d69d26ca94f9a55741fa83d56ccd16eaa,1753,0,0
24452490431bc59e8fb7fc296dd12cd56e30fcc2,1753,0,0
b3c222a5587694dd2959dd977d34af8d70c6b724,1753,0,0
038d95397ba59b158041d2641c488fe02cb886fa,1675,0,0
3522c85445ec99918bec00d648703b99e1952b9c,1682,0,0
735842230e7937c7e52592b1fe314095062b278c,1690,0,0
7b526bfaff6e58f56e72734f6d983ad7e1856ef0,1704,0,0
e5b495d0545fdc03ceb9b6a3bf6d622d866ddb13,1696,0,0
b2c911d31a6157282e2cfc09540b33899bf27e6e,1714,0,0
adbe7f75944c0b315c19de88736d37d013e7cff3,1722,0,0
1afb73744a470ed1f1dbd712f992261299eeff90,1718,0,0
b5bc0f61fc176dc9d3b8fb4932ef3b50d5915572,1722,0,0
3533e1d3771f323d6ec3249b5eca8dd0b49dc746,1722,0,0
4e528dea09d7e1fc737704bf6e06c67e31cc5517,1722,0,0
943b8180f6e9e86905d5c8f9d0c2e75a0f718d1a,1722,0,0
11fdc585f9c5c5ff8a7174aa91740a18dcf6c6e5,1693,0,0
5ba6d1be594e99b8237a4746130d25b5b6018aab,1693,0,0
5935874bb150faea9b4fa6bb06e6de25b0bec500,1722,0,0
7f0ad49998e9ec0da05ad70d231b207b48b3a08a,1722,0,0
2217efa5ba18cef5bf0ffc90f4351e47286b7a23,1722,0,0
d2f2b2205bf75a6dfb1467c59641d1a4c506af3e,1729,0,0
2e2d76d2273922c4747bf9e7f75567f0dcadbab2,1733,0,0
0bc9c05882615e924d27dc5b7226a57d92a97f8f,1822,0,0
694d5b3e61d6656b756349674adcc8429faaf0c4,1840,0,0
ac512b4b9d74eb251fbf88a8b6cd83ef0e3c414d,1845,0,0
4d445273e10c746d463c17c7b0e825e090c2eb85,1845,0,0
c4965db3fa43f97421d7a164d03a09374f5881f3,1845,0,0
c76031c49e6c1e1a235843e0c20fbc817bc1c9f4,1833,0,0
2cb4cc211b4d171bc1baa748f4a96659ea0b9ede,1835,0,0
87206659fdacfdc1df52444036a7363e1acde4fa,1835,0,0
78359f1f4892b4797a4315de84b8fadf2a24d72a,1852,0,0
b4ce1b6c3f61c1de3f183e042cdf6b1426563bc3,1853,0,0
649706b99430d7bf5aba6d3947a442652ad4b106,1517,0,0
a20e795719b1be2b46c233f6f38070dede263218,1514,0,0
296acf3ef9d4e8b958f7f3e805d8ac4af3257250,1525,0,0
2dedf6446a5817c35da2e62747a5a1a6b2175240,1528,0,0
c217950c077e58c896c392c6ba7464e83b2b4f1a,1533,0,0
97ddbd885f3b0709d35dbe307a9195c2a8c7855f,1536,0,0
79b9551cf87628f421c96f9d7992098c062d47aa,1514,0,0
cbb4c88a3b02529e1ea087abae52302eb7ceeadd,1514,0,0
39b465360d123339f5dd7b04f51f45377e1125a8,1518,0,0
c13dc3f0895159656786928b07a4eeccad6be306,1518,0,0
c918df5796ab6077a35e5b7a00c52db8a58d7053,1518,0,0
a35c4ebc7f333d73e60d09df48304eafe0abd4d4,1549,0,0
e4fbbcad36817fa71accb98087917c37cf1cb0c9,1549,0,0
ad13625a4ded502b756ab3c3e6f15f2942b129d9,1517,0,0
45334e394a21ca6404d8f99e0c43bf923e948e07,1518,0,0
9a1be433e7db31623212a2360bf1a30bc4417022,1523,0,0
ec954be3ed7a32d10c133aa5227f69fe1f2c72ab,1836,0,0
e4722ffed518db0e085c29dcacba337293db42a7,1523,0,0
0847a83d913afbc3f27dd8eb014fe1a356483480,1523,0,0
f6bcb1c316a18cc9a26dc217f7ed0327917e8924,1523,0,0
39fb34ad6b0c8e4fdf4082b18c2972f131d0b85e,1484,0,0
4cea9909e1a4f9137afb5544545c39c2d23c3be1,1484,0,0
0f9734dbdf4cb8ce0258aa2bef90ff2e64732ec3,1833,0,0
6118238f067050b674260f59204ef6aea9cfa5aa,1836,0,0
8378a942224cb278b87f9177aed060428bd85105,1868,0,0
97f2e88178394eaac7b4ec12746444cd8e2778a5,1883,0,0
676f2e06d88657ce0f79c773d5dff4a87f686b12,1886,0,0
112de7a2babb56d3f62ec5c70375526d12273ac3,1900,0,0
cda6c02f2ee4b818dbf0849abf5c7e55933e023a,1925,0,0
59fe9d6f4f21a0ce614b35ed889da2b8c9467336,1977,0,0
32db90ca93e2dd2b77edc85c960953dbbb96d52a,1853,0,0
10f17d5790acf4dd6c76284a1ea8b37016173f1b,1840,0,0
326a6d7e420241a942b5ac442c67986121c6e210,1840,0,0
88963568c8e29ca5f2491d8845ec720856bb138f,1840,0,0
0c636619efb2d2fbdeb90ecf78e46d640de8945b,1890,0,0
471e9bd6a56087b5be46b652878dfca3b9f5ccce,1890,0,0
2896c6e74f8c1724a9b5d763515f249a1e11cdde,1892,0,0
69d7f4450c6cc91cbf066ed06b2266ce9d51979b,1897,0,0
9d73c2139de1774475264bd309678f1dd9c0ec0b,1899,0,0
902fc80c067a3eac2aaf7bbb4f1271fe1e330037,1918,0,0
336d4ea683eba232db89bbefb1bcb594a71eeee7,1944,0,0
57b2db8f1a5947f4a9e637e07c6cd257eea0b1e4,1951,0,0
5bc60f495042f3430e1b563ea976e59ccc354863,1951,0,0
fe0030878484830cdd58c196b9572d00658ae3dd,1951,0,0
366d95ee4fe11a29bdcd25e64b6deec7d4ced007,1949,0,0
847cae7ec2645822379d7036186aae0815159e2f,1949,0,0
dc138c54eeed15770508a3057f3bb510531c486e,1954,0,0
228ce5964e5cfd705ae1b42dced135f1e4aed750,1981,0,0
d4994251e384b8c1f565a4cffdd4f40b8cbbcbfc,1983,0,0
e74c05d8fa5bdc3e94bca5eb05c617bf9358945a,1983,0,0
7fe5b475311c25f982c537839425fdba3ef0ea24,1984,0,0
1afb99277e95ce7e0cb04cc2364f7c9a3bfd2996,1996,0,0
7357196e8d3ef923a300cedd64d5afeda7399048,1996,0,0
576216c72d4f04f01b81c4c984f1938119fa791a,1979,0,0
dc9cd02a371171398335afbef1ead0e17de2c776,1979,0,0
1ec85aa31050d256dd0fe0ad6ce29fcb460767de,1981,0,0
0486d43dec0dbbfa84d253681b6b9d4a870d834e,1999,0,0
620dfc318470bed997cc37ee8ecf8ced2287bf9a,2012,0,0
5121c8d5147fbc44d03ad4a4d92954c2b0aa4b50,2022,0,0
e84f65c99d2d8a26fca01356412ef1d9568b5f98,2043,0,3
44c0f6539d5cfb0716f9fe1cda23f1d5015790c6,2044,0,5
3e546dbd98acbdfe707b0d4707f8e8813cecc804,2042,0,6
0512b2ad1402d055027bac429fe304a871ad2f61,2042,0,6
dde4027291066b59e1a2e834ddafa7d2ab2a5a81,2052,0,6
9f93420ab05df23f11a4587ecda7768de291be8f,2052,0,6
5c75d4edcb9d224babc0c49cef52de5c0d054d3b,2190,0,6
247edb7237dc94ecf635d8f3a2317a2f1d3ed98d,2189,0,6
8080d772109e3446d89fff352553a0b98cafd953,2052,0,6
c85062b56784bb81c98f84a0b2c7b0870b2bf137,2052,0,6
1b8f79200704e56465a7cbb3fc627f0fd612390b,2194,0,7
2403c29529b363f03bd3ddc88217661ba4c5e0ba,2218,0,9
3c1bc2143d8a5de227f26902ac70de118a773d50,2277,0,15
b5c8fe5c37e4681f3912fc2c8dbbda6006e25ba3,2290,0,16
210b2c6bfaa617b32e719bdfca9c063ef8716578,2331,0,17
2931df0c5b4113519465920847a333487eb8934b,2288,0,18
6878f40bf2a811adcecff7ddf11f4e5a094c7d12,2303,0,19
b11d47d41d48227935a0c7dbe23f83f77b15e047,2313,0,19
ad44f8fe8f4691d00489de1f412b812d7a21176d,2325,0,19
444d3970b851006e9a6fa540bd83d17a059d2e2e,2184,0,19
c7256461853efc30cd38591509a2fc22ff18151c,2184,0,19
e86a4e8a8e91df04a016e6d1726e6514569e7f20,2184,0,19
fd08df18b8192415009aa024d6017cb851e8de01,2186,0,19
ee04653043d2482e24f29b44c0a2a5b08e440377,2207,0,21
94c1d9a36675ad877daf702c900e696c6d83e68b,2252,0,25
5466a1f4a04296d570c2ebc6ccdb06f46743715a,2252,0,25
c39295ecde9bb8a589305c6a86c8a797dbd601b0,2252,0,25
05bb26c36e33a621fc83d889a816ed2aba5f0e50,2233,0,25
4db4d8d2184a9192d335704ae459aea7f37c0601,2233,0,25
0fc63988d1fd3e235bf30ce255ffdb00167491a3,2245,0,25
25e2c05f40d1d5bf933232cf39a7294083736f9a,2248,0,25
c04f768267416fb7482cfdf797041cd8d0000d73,2255,0,25
d1a9e8bacf2661d19c4fa53430a777b55f3feb70,2268,0,27
f32d4ba9be98c8da3731fb168de4b0d58e18b603,2264,0,31
9ecf343137c3555129f5a5e91bb2c8f7085ba794,2319,1,32
c5cff584016a438cc3436118b92ccfc2fc801e91,2317,1,32
ff2e0e71f33ee4de0c0c17e4d41be7dd46c3e357,2355,1,32
6f20f5ded5ae967abb57b46f69d0093fdc0fa985,2355,1,32
fb6c81695929f8779fa605f90a190eef2b21e28e,2333,1,32
7a186fe1a238d9fa6deb89a126486ec8225cf795,2333,1,32
0a482a4a8820db9be87fa287b56c5f2ad041b30b,2335,1,32
bac966c443fdd25fb599b8ba5216afa2b87f8b10,2335,1,32
436567e551ab978f98cee981753fb7c3cdb6afbb,2336,1,32
4ca83fac17b95bcd58675808e19d56fa48645b24,2354,1,32
beed9911808abdc4f074427980b4b9b7c21e362c,2356,1,32
ca7549874cc78f3b1576cc048baafa1149120cd3,2342,1,32
c19b15742eb2af732eb5f9797777ae5f700851c9,2519,2,32
96a82b3ec65b91187b70af8350b381fb9d056fce,2515,2,33
e8f2d16924dd864470fcc6b3537716208defaf0c,2506,2,33
5944258b1b0d35f2da38dc83df952dbd0f1c0713,2526,2,33
58540b383357668da38053e510e0c57d1a1c7d75,2538,2,33
a0226e5e7eb55ff6ee37264d3865e4e21520740d,2547,2,33
0d8078a09602f3ea2d014c5d1183f263c0ce74af,2551,2,33
8ed01cf052a267212c1d2803126afaa0e864dbd6,2551,2,33
3560a9d449ac09c134f8256fc8272c59eea1e42c,2551,2,33
f38175a6fdcc3ff3a5d317509dee84e1720e0725,2551,2,33
58a4724c743470b3e605a9b71104449c7f853b60,2695,2,33
8cb538db64a9207c7dca2e734a54ce80e31fcf74,2695,2,33
0fa6483ed8ae39f88d4fcf993bea151c6c256789,2692,2,33
9021dd6d17b49c6d31d4c92ecda9125e590a802b,2694,2,33
769124568c2869b32339da621350077256d0b686,2696,2,33
2ff524b76923aa760c2c4695d305fbccc603e4d8,2695,2,33
58c35c45ab9352594b640c4cc59dc669c4aea7e0,2696,2,33
931bfc68a8a059ba1c42e8d3bcbb3b8f81d1a8f7,2694,2,33
fcec913ab667f62bea764cd1a35e52f64456c86b,2694,2,33
235088904508593307862668bb006f333657e873,2694,2,33
afac8f6a005f6845ea1a45ab42c8a2fe9d90804e,2694,2,33
5cf5ccc9f7ac2a431830d023bf36ce270bb245dd,2528,2,33
0fc040557e9a56bcdc713a71142c714d56eeb7e1,2527,2,33
8dbda5fa32b86082c98c41be2de9fbb235b9eb00,2525,2,33
684c9f8677d51d01e05420f08378cfab28386ca5,2581,2,33
46221e4eb9306eab0981c681b752b440a5b53fa4,2568,2,33
3407746f15717a9cae4bf27632cf0df6570104d1,2618,2,35
00e4e2ca97484a397110c64fbd64057aab016a10,2639,2,35
b52bff4f6cc66078b365487e773cc9e6a1b4479a,2655,2,35
6617ec4af0634a2ea86ccb0798f5294686a0657d,2643,2,35
